index,Accuracy,Precision,DiceSimilarityCoefficient,IntersectionOverUnion,HausdorffDistance,TruePositive,TrueNegative,FalsePositive,FalseNegative,AUC,TruePositive_nor,TrueNegative_nor,FalsePositive_nor,FalseNegative_nor
17768,0.954288,0.850806,0.67375,0.508011,15.427249,10875,208993,1907,8625,0.774325,4.720 ,90.709 ,0.828 ,3.743 
17769,0.965534,0.831001,0.715325,0.556814,13.038405,9977,212482,2029,5912,0.80923,4.330 ,92.223 ,0.881 ,2.566 
17770,0.977222,0.748498,0.749499,0.599359,8.185353,7851,217301,2638,2610,0.869254,3.408 ,94.315 ,1.145 ,1.133 
17771,0.980247,0.886118,0.73969,0.586911,8,6466,219383,831,3720,0.81551,2.806 ,95.218 ,0.361 ,1.615 
17772,0.981241,0.844156,0.803563,0.67163,9.486833,8840,217238,1632,2690,0.87962,3.837 ,94.287 ,0.708 ,1.168 
17773,0.97572,0.736672,0.734856,0.580848,10.34408,7752,217054,2771,2823,0.860222,3.365 ,94.207 ,1.203 ,1.225 
17774,0.984184,0.810108,0.81568,0.688733,6.855655,8063,218693,1890,1754,0.906381,3.500 ,94.919 ,0.820 ,0.761 
17775,0.984488,0.717012,0.54942,0.378759,7.745967,2179,224647,860,2714,0.720758,0.946 ,97.503 ,0.373 ,1.178 
17776,0.976467,0.762489,0.38246,0.236446,16,1679,223299,523,4899,0.626454,0.729 ,96.918 ,0.227 ,2.126 
17777,0.984575,0.775464,0.785749,0.647106,7.745967,6517,220329,1887,1667,0.893909,2.829 ,95.629 ,0.819 ,0.724 
17778,0.971545,0.762185,0.782236,0.642354,10.535654,11775,212069,3674,2882,0.89317,5.111 ,92.044 ,1.595 ,1.251 
17779,0.988533,0.826468,0.740624,0.588089,7.071068,3772,223986,792,1850,0.833706,1.637 ,97.216 ,0.344 ,0.803 
17780,0.992604,0.627431,0.683389,0.519052,6.63325,1839,226857,1092,612,0.872758,0.798 ,98.462 ,0.474 ,0.266 
17781,0.970486,0.587362,0.614469,0.44349,10,5419,218181,3807,2993,0.813525,2.352 ,94.697 ,1.652 ,1.299 
17782,0.98428,0.776458,0.740396,0.5878,11.269428,5165,221613,1487,2135,0.850435,2.242 ,96.186 ,0.645 ,0.927 
17783,0.97556,0.852481,0.845536,0.732405,12.206556,15412,209357,2667,2964,0.913062,6.689 ,90.867 ,1.158 ,1.286 
17784,0.960551,0.875103,0.539541,0.369432,14.899664,5325,215986,760,8329,0.693245,2.311 ,93.744 ,0.330 ,3.615 
17785,0.972891,0.777626,0.732138,0.577459,11.61895,8536,215618,2441,3805,0.840242,3.705 ,93.584 ,1.059 ,1.651 
17786,0.956567,0.796188,0.61581,0.444888,11.269428,8020,212373,2053,7954,0.746246,3.481 ,92.176 ,0.891 ,3.452 
17787,0.966437,0.875075,0.819081,0.693597,10.954451,17505,205162,2499,5234,0.878894,7.598 ,89.046 ,1.085 ,2.272 
17788,0.979453,0.831813,0.811844,0.683281,9.165151,10213,215453,2065,2669,0.891659,4.433 ,93.513 ,0.896 ,1.158 
17789,0.972161,0.815047,0.788554,0.65092,9,11960,212026,2714,3700,0.875545,5.191 ,92.025 ,1.178 ,1.606 
17790,0.980751,0.85907,0.850467,0.739837,8.717798,12612,213353,2069,2366,0.916215,5.474 ,92.601 ,0.898 ,1.027 
17791,0.976688,0.822661,0.823014,0.699255,9.219544,12488,212541,2692,2679,0.90543,5.420 ,92.249 ,1.168 ,1.163 
17792,0.975412,0.814854,0.831062,0.710955,9.848858,13934,210801,3166,2499,0.916566,6.048 ,91.493 ,1.374 ,1.085 
17793,0.975048,0.811076,0.818821,0.693223,9.165151,12991,211660,3026,2723,0.90631,5.638 ,91.866 ,1.313 ,1.182 
17794,0.976037,0.827011,0.82131,0.696798,8.774964,12688,212191,2654,2867,0.901667,5.507 ,92.097 ,1.152 ,1.244 
17795,0.968485,0.797427,0.793458,0.657629,9.219544,13947,209192,3543,3718,0.886436,6.053 ,90.795 ,1.538 ,1.614 
17796,0.97451,0.806364,0.809683,0.680224,9.643651,12493,212034,3000,2873,0.899539,5.422 ,92.029 ,1.302 ,1.247 
17797,0.976115,0.805277,0.815305,0.688198,9.433981,12146,212751,2937,2566,0.905984,5.272 ,92.340 ,1.275 ,1.114 
17798,0.975408,0.836744,0.821566,0.697167,8.485281,13044,211690,2545,3121,0.897525,5.661 ,91.879 ,1.105 ,1.355 
17799,0.980846,0.859092,0.839288,0.72308,9.219544,11523,214464,1890,2523,0.90582,5.001 ,93.083 ,0.820 ,1.095 
17800,0.981558,0.818722,0.812844,0.684699,7.28011,9227,216924,2043,2206,0.89886,4.005 ,94.151 ,0.887 ,0.957 
17801,0.967708,0.792203,0.708532,0.548626,9.055385,9043,213917,2372,5068,0.81494,3.925 ,92.846 ,1.030 ,2.200 
17802,0.987413,0.838747,0.832949,0.713722,6.928203,7230,220270,1390,1510,0.91048,3.138 ,95.603 ,0.603 ,0.655 
17803,0.986827,0.819765,0.8037,0.671821,7.211103,6213,221152,1366,1669,0.891056,2.697 ,95.986 ,0.593 ,0.724 
17804,0.983611,0.725334,0.740017,0.587322,8.660254,5374,221250,2035,1741,0.873096,2.332 ,96.029 ,0.883 ,0.756 
17805,0.985933,0.771199,0.77479,0.632373,7.81025,5575,221584,1654,1587,0.885502,2.420 ,96.174 ,0.718 ,0.689 
17806,0.988064,0.81433,0.807961,0.677797,6,5785,221865,1319,1431,0.89789,2.511 ,96.296 ,0.572 ,0.621 
17807,0.989701,0.820753,0.764887,0.619284,7.615773,3860,224167,843,1530,0.856197,1.675 ,97.295 ,0.366 ,0.664 
17808,0.994779,0.817277,0.750259,0.600332,4.898979,1807,227390,404,799,0.845813,0.784 ,98.694 ,0.175 ,0.347 
17809,0.993867,0.839953,0.753274,0.604202,5.291503,2157,226830,411,1002,0.840501,0.936 ,98.451 ,0.178 ,0.435 
17810,0.991753,0.677744,0.700599,0.539171,6.244998,2223,226277,1057,843,0.8602,0.965 ,98.211 ,0.459 ,0.366 
17811,0.991554,0.817558,0.780262,0.639696,5.656854,3455,224999,771,1175,0.871403,1.500 ,97.656 ,0.335 ,0.510 
17812,0.992287,0.860514,0.764292,0.618506,6.557439,2881,225742,467,1310,0.84268,1.250 ,97.978 ,0.203 ,0.569 
17813,0.993034,0.873303,0.771009,0.627351,6,2702,226093,392,1213,0.844218,1.173 ,98.131 ,0.170 ,0.526 
17814,0.991285,0.646789,0.704793,0.544154,6.244998,2397,225995,1309,699,0.884233,1.040 ,98.088 ,0.568 ,0.303 
17815,0.988151,0.77463,0.777034,0.635368,7.81025,4757,222913,1384,1346,0.886641,2.065 ,96.750 ,0.601 ,0.584 
17816,0.981259,0.67135,0.734506,0.58041,9.643651,5973,220109,2924,1394,0.898834,2.592 ,95.533 ,1.269 ,0.605 
17817,0.982405,0.825686,0.772732,0.629636,8.185353,6892,219454,1455,2599,0.859788,2.991 ,95.249 ,0.632 ,1.128 
17818,0.98569,0.756016,0.751863,0.602388,7.681146,4995,222108,1612,1685,0.870275,2.168 ,96.401 ,0.700 ,0.731 
17819,0.981793,0.822425,0.82391,0.70055,8.888194,9814,216391,2119,2076,0.907851,4.260 ,93.920 ,0.920 ,0.901 
17820,0.972344,0.701995,0.750255,0.600326,10.908712,9571,214457,4063,2309,0.893523,4.154 ,93.080 ,1.763 ,1.002 
17821,0.977248,0.701573,0.751799,0.602306,10.049876,7939,217219,3377,1865,0.897231,3.446 ,94.279 ,1.466 ,0.809 
17822,0.983863,0.797681,0.802759,0.670507,9.273618,7566,219116,1919,1799,0.89961,3.284 ,95.102 ,0.833 ,0.781 
17823,0.987591,0.809906,0.808878,0.679089,7.416198,6050,221491,1420,1439,0.900741,2.626 ,96.133 ,0.616 ,0.625 
17824,0.977378,0.828634,0.795544,0.6605,8.774964,10140,215048,2097,3115,0.877669,4.401 ,93.337 ,0.910 ,1.352 
17825,0.979852,0.837064,0.814216,0.686648,7.348469,10172,215586,1980,2662,0.891741,4.415 ,93.570 ,0.859 ,1.155 
17826,0.978811,0.726462,0.760216,0.613184,9,7739,217779,2914,1968,0.892028,3.359 ,94.522 ,1.265 ,0.854 
17827,0.977391,0.669525,0.733922,0.579682,10.440307,7184,218007,3546,1663,0.898011,3.118 ,94.621 ,1.539 ,0.722 
17828,0.99043,0.828255,0.802685,0.670404,5.91608,4485,223710,930,1275,0.887253,1.947 ,97.096 ,0.404 ,0.553 
17829,0.995955,0.805258,0.763091,0.616934,6,1501,227967,363,569,0.861765,0.651 ,98.944 ,0.158 ,0.247 
17830,0.977782,0.816093,0.73612,0.582429,7.937254,7140,218141,1609,3510,0.83155,3.099 ,94.679 ,0.698 ,1.523 
17831,0.988668,0.779332,0.798736,0.664913,8.3666,5181,222608,1467,1144,0.906292,2.249 ,96.618 ,0.637 ,0.497 
17832,0.984965,0.764079,0.78641,0.648003,9.69536,6377,220559,1969,1495,0.900619,2.768 ,95.729 ,0.855 ,0.649 
17833,0.986259,0.850778,0.82654,0.704361,7.141428,7543,219691,1323,1843,0.898829,3.274 ,95.352 ,0.574 ,0.800 
17834,0.986458,0.849235,0.830711,0.710441,7.348469,7655,219625,1359,1761,0.903414,3.322 ,95.323 ,0.590 ,0.764 
17835,0.985946,0.827983,0.799951,0.666598,6.78233,6474,220688,1345,1893,0.883848,2.810 ,95.785 ,0.584 ,0.822 
17836,0.976884,0.695009,0.735944,0.582209,8.774964,7422,217652,3257,2069,0.88363,3.221 ,94.467 ,1.414 ,0.898 
17837,0.980321,0.818362,0.756237,0.608023,8.124038,7033,218833,1561,2973,0.847898,3.053 ,94.980 ,0.678 ,1.290 
17838,0.978802,0.66524,0.717949,0.56,8.185353,6216,219300,3128,1756,0.882833,2.698 ,95.182 ,1.358 ,0.762 
17839,0.975469,0.697267,0.686035,0.52211,8.3666,6175,218573,2681,2971,0.831521,2.680 ,94.867 ,1.164 ,1.289 
17840,0.983902,0.722817,0.682258,0.517748,7.874008,3982,222709,1527,2182,0.8196,1.728 ,96.662 ,0.663 ,0.947 
17841,0.98605,0.721694,0.757141,0.609193,7.937254,5010,222176,1932,1282,0.893814,2.174 ,96.431 ,0.839 ,0.556 
17842,0.984384,0.72554,0.767541,0.622772,9.591663,5940,220862,2247,1351,0.902316,2.578 ,95.860 ,0.975 ,0.586 
17843,0.975881,0.80566,0.755144,0.606612,8.485281,8569,216274,2067,3490,0.850561,3.719 ,93.869 ,0.897 ,1.515 
17844,0.973537,0.825425,0.75904,0.611656,10.630146,9603,214700,2031,4066,0.846584,4.168 ,93.186 ,0.882 ,1.765 
17845,0.986124,0.822905,0.815149,0.687976,7.211103,7049,220154,1517,1680,0.900347,3.059 ,95.553 ,0.658 ,0.729 
17846,0.986146,0.823243,0.812918,0.684803,7.28011,6935,220273,1489,1703,0.898067,3.010 ,95.605 ,0.646 ,0.739 
17847,0.985655,0.825517,0.810308,0.681108,7,7059,220036,1492,1813,0.894457,3.064 ,95.502 ,0.648 ,0.787 
17848,0.986311,0.823867,0.816883,0.69045,7.211103,7035,220211,1504,1650,0.901617,3.053 ,95.578 ,0.653 ,0.716 
17849,0.984753,0.822519,0.811625,0.682971,7.874008,7568,219319,1633,1880,0.896813,3.285 ,95.191 ,0.709 ,0.816 
17850,0.974787,0.599295,0.678154,0.513035,15.165751,6120,218471,4092,1717,0.881263,2.656 ,94.822 ,1.776 ,0.745 
17851,0.970152,0.303753,0.428108,0.272352,18.138357,2574,220949,5900,977,0.849429,1.117 ,95.898 ,2.561 ,0.424 
17852,0.957947,0,0,0,12.884099,0,220711,4711,4978,0.489551,0.000 ,95.795 ,2.045 ,2.161 
17853,0.987921,0.780192,0.637016,0.467368,9.110434,2442,225175,688,2095,0.767598,1.060 ,97.732 ,0.299 ,0.909 
17854,0.983034,0.866667,0.747039,0.596219,9.539392,5772,220719,888,3021,0.826212,2.505 ,95.798 ,0.385 ,1.311 
17855,0.969262,0.668929,0.609204,0.438026,14.317821,5520,217798,2732,4350,0.773441,2.396 ,94.530 ,1.186 ,1.888 
17856,0.970208,0.81302,0.780647,0.640214,14.899664,12214,211322,2809,4055,0.868817,5.301 ,91.720 ,1.219 ,1.760 
17857,0.969657,0.823107,0.812206,0.683794,9.273618,15118,208291,3249,3742,0.893116,6.562 ,90.404 ,1.410 ,1.624 
17858,0.974674,0.830582,0.833357,0.714321,8.831761,14590,209975,2976,2859,0.911088,6.332 ,91.135 ,1.292 ,1.241 
17859,0.960213,0.805464,0.722136,0.565112,12.529964,11912,209321,2877,6290,0.820438,5.170 ,90.851 ,1.249 ,2.730 
17860,0.978325,0.721419,0.741992,0.589815,8.3666,7181,218225,2773,2221,0.875613,3.117 ,94.716 ,1.204 ,0.964 
17861,0.976845,0.84116,0.785078,0.646197,9.797959,9744,215321,1840,3495,0.863767,4.229 ,93.455 ,0.799 ,1.517 
17862,0.988273,0.801022,0.750968,0.60124,7.348469,4074,223624,1012,1690,0.851148,1.768 ,97.059 ,0.439 ,0.734 
17863,0.988173,0.712632,0.723827,0.567186,11.958261,3571,224104,1440,1285,0.864497,1.550 ,97.267 ,0.625 ,0.558 
17864,0.979779,0.707657,0.743602,0.591853,11.18034,6756,218985,2791,1868,0.885405,2.932 ,95.046 ,1.211 ,0.811 
17865,0.992465,0.843237,0.807752,0.677503,6.78233,3647,225017,678,1058,0.886064,1.583 ,97.664 ,0.294 ,0.459 
17866,0.984809,0.827102,0.785671,0.646999,8.485281,6415,220485,1341,2159,0.871073,2.784 ,95.697 ,0.582 ,0.937 
17867,0.984796,0.862567,0.83738,0.720252,7.681146,9019,217878,1437,2066,0.903535,3.914 ,94.565 ,0.624 ,0.897 
17868,0.990378,0.840569,0.797885,0.663734,6.63325,4376,223807,830,1387,0.877816,1.899 ,97.138 ,0.360 ,0.602 
17869,0.988077,0.876402,0.743678,0.591949,8,3985,223668,562,2185,0.82168,1.730 ,97.078 ,0.244 ,0.948 
17870,0.993498,0.388917,0.505284,0.338047,6.557439,765,228137,1202,296,0.857888,0.332 ,99.018 ,0.522 ,0.128 
17871,0.963872,0.809114,0.775766,0.633675,9.380832,14399,207677,3397,4927,0.864482,6.250 ,90.138 ,1.474 ,2.138 
17872,0.960499,0.806053,0.80268,0.670397,9.899495,18511,202788,4454,4647,0.888922,8.034 ,88.016 ,1.933 ,2.017 
17873,0.979102,0.822173,0.818295,0.69247,8.306624,10842,214743,2345,2470,0.901826,4.706 ,93.204 ,1.018 ,1.072 
17874,0.980842,0.83457,0.83457,0.716105,8.3666,11134,214852,2207,2207,0.912201,4.832 ,93.252 ,0.958 ,0.958 
17875,0.969605,0.810067,0.747467,0.596764,9.949874,10364,213033,2430,4573,0.841285,4.498 ,92.462 ,1.055 ,1.985 
17876,0.984262,0.807564,0.810435,0.681287,6.557439,7751,219023,1847,1779,0.902482,3.364 ,95.062 ,0.802 ,0.772 
17877,0.966697,0.825861,0.716748,0.558541,12.247449,9708,213019,2047,5626,0.811792,4.214 ,92.456 ,0.888 ,2.442 
17878,0.985569,0,0,0,9.539392,0,227075,2969,356,0.493547,0.000 ,98.557 ,1.289 ,0.155 
17879,0.981576,0,0,0,8.717798,0,226155,3225,1020,0.49297,0.000 ,98.158 ,1.400 ,0.443 
17880,0.997795,0,0,0,5.830952,0,229892,0,508,0.5,0.000 ,99.780 ,0.000 ,0.220 
17881,0.987253,0.852768,0.848772,0.737275,6.557439,8242,219221,1423,1514,0.919182,3.577 ,95.148 ,0.618 ,0.657 
17882,0.98497,0.859673,0.835354,0.71726,6.480741,8785,218152,1434,2029,0.902921,3.813 ,94.684 ,0.622 ,0.881 
17883,0.983355,0.870403,0.844201,0.730404,7,10390,216175,1547,2288,0.906212,4.510 ,93.826 ,0.671 ,0.993 
17884,0.97806,0.864126,0.805987,0.675024,8.124038,10500,214845,1651,3404,0.873776,4.557 ,93.249 ,0.717 ,1.477 
17885,0.974036,0.88311,0.838994,0.722645,9.848858,15586,208832,2063,3919,0.894648,6.765 ,90.639 ,0.895 ,1.701 
17886,0.972153,0.866236,0.838396,0.721757,9.273618,16643,207341,2570,3846,0.900023,7.224 ,89.992 ,1.115 ,1.669 
17887,0.972635,0.856301,0.837672,0.720684,10.34408,16268,207827,2730,3575,0.903435,7.061 ,90.203 ,1.185 ,1.552 
17888,0.983898,0.844153,0.828463,0.707159,6,8959,217731,1654,2056,0.902903,3.888 ,94.501 ,0.718 ,0.892 
17889,0.983767,0.84852,0.823352,0.699743,6.324555,8716,217944,1556,2184,0.896272,3.783 ,94.594 ,0.675 ,0.948 
17890,0.98411,0.850767,0.824455,0.701338,6.244998,8597,218142,1508,2153,0.896428,3.731 ,94.680 ,0.655 ,0.934 
17891,0.987964,0.842038,0.840145,0.724354,7,7287,220340,1367,1406,0.916047,3.163 ,95.634 ,0.593 ,0.610 
17892,0.985326,0.85656,0.839161,0.722892,6,8820,218199,1477,1904,0.907865,3.828 ,94.704 ,0.641 ,0.826 
17893,0.985864,0.850159,0.844096,0.730247,6.164414,8817,218326,1554,1703,0.915525,3.827 ,94.760 ,0.674 ,0.739 
17894,0.98286,0.823415,0.810663,0.681609,6.324555,8454,217997,1813,2136,0.895026,3.669 ,94.617 ,0.787 ,0.927 
17895,0.986115,0.850541,0.842809,0.728323,6,8576,218625,1507,1692,0.914185,3.722 ,94.889 ,0.654 ,0.734 
17896,0.984887,0.84477,0.830724,0.710461,6,8544,218374,1570,1912,0.905,3.708 ,94.780 ,0.681 ,0.830 
17897,0.987257,0.864168,0.849359,0.738161,6.082763,8277,219187,1301,1635,0.914574,3.592 ,95.133 ,0.565 ,0.710 
17898,0.98283,0.817544,0.802615,0.670306,6.928203,8043,218401,1795,2161,0.890034,3.491 ,94.792 ,0.779 ,0.938 
17899,0.986272,0.852545,0.816115,0.689354,6.164414,7019,220218,1214,1949,0.888595,3.046 ,95.581 ,0.527 ,0.846 
17900,0.985,0.832289,0.824158,0.700909,6,8099,218845,1632,1824,0.904391,3.515 ,94.985 ,0.708 ,0.792 
17901,0.987148,0.838045,0.831809,0.712049,6.244998,7322,220117,1415,1546,0.909639,3.178 ,95.537 ,0.614 ,0.671 
17902,0.984705,0.838963,0.809266,0.679636,6.403124,7476,219400,1435,2089,0.887551,3.245 ,95.226 ,0.623 ,0.907 
17903,0.986688,0.861072,0.814447,0.686977,7.348469,6731,220602,1086,1981,0.883857,2.921 ,95.747 ,0.471 ,0.860 
17904,0.982261,0.842314,0.763497,0.617465,9.643651,6597,219716,1235,2852,0.84629,2.863 ,95.363 ,0.536 ,1.238 
17905,0.986398,0.839546,0.828029,0.706527,7.681146,7545,219721,1442,1692,0.905152,3.275 ,95.365 ,0.626 ,0.734 
17906,0.985838,0.760775,0.784264,0.645095,12,5931,221206,1865,1398,0.900445,2.574 ,96.010 ,0.809 ,0.607 
17907,0.964288,0.718801,0.56401,0.392768,12.369317,5322,216850,2082,6146,0.727282,2.310 ,94.119 ,0.904 ,2.668 
17908,0.98671,0.87351,0.808169,0.678091,10.34408,6450,220888,934,2128,0.873856,2.799 ,95.872 ,0.405 ,0.924 
17909,0.970365,0.84237,0.798715,0.664883,14.177447,13547,210025,2535,4293,0.873717,5.880 ,91.157 ,1.100 ,1.863 
17910,0.980061,0.870473,0.837069,0.719793,11.313708,11801,214005,1756,2838,0.898998,5.122 ,92.884 ,0.762 ,1.232 
17911,0.981944,0.862178,0.817159,0.690844,9.848858,9296,216944,1486,2674,0.884903,4.035 ,94.160 ,0.645 ,1.161 
17912,0.984544,0.836789,0.832337,0.712823,6.78233,8839,218000,1724,1837,0.910043,3.836 ,94.618 ,0.748 ,0.797 
17913,0.987426,0.844635,0.832262,0.712713,5.744563,7187,220316,1322,1575,0.907141,3.119 ,95.623 ,0.574 ,0.684 
17914,0.984961,0.837643,0.815878,0.689015,6.244998,7677,219258,1488,1977,0.894237,3.332 ,95.164 ,0.646 ,0.858 
17915,0.987852,0.848036,0.835421,0.717358,6,7104,220497,1273,1526,0.908717,3.083 ,95.702 ,0.553 ,0.662 
17916,0.986832,0.841782,0.82999,0.709387,6.082763,7406,219960,1392,1642,0.906117,3.214 ,95.469 ,0.604 ,0.713 
17917,0.985994,0.819472,0.820792,0.696053,6.63325,7390,219783,1628,1599,0.907382,3.207 ,95.392 ,0.707 ,0.694 
17918,0.980226,0.833115,0.770038,0.626067,9.69536,7628,218216,1528,3028,0.854444,3.311 ,94.712 ,0.663 ,1.314 
17919,0.978707,0.850186,0.612419,0.441357,10.630146,3876,221618,683,4223,0.737753,1.682 ,96.188 ,0.296 ,1.833 
17920,0.984058,0.722126,0.78347,0.64402,11.313708,6645,220082,2557,1116,0.92236,2.884 ,95.522 ,1.110 ,0.484 
17921,0.972023,0.627925,0.69757,0.535591,14.035669,7434,216520,4405,2041,0.882326,3.227 ,93.976 ,1.912 ,0.886 
17922,0.970842,0.836223,0.7985,0.664586,16.370706,13311,210371,2607,4111,0.875897,5.777 ,91.307 ,1.132 ,1.784 
17923,0.966133,0.892115,0.748071,0.597535,17.117243,11585,211012,1401,6402,0.81874,5.028 ,91.585 ,0.608 ,2.779 
17924,0.953511,0.667398,0.622227,0.451618,16.278821,8821,210868,4396,6315,0.781181,3.829 ,91.523 ,1.908 ,2.741 
17925,0.976862,0.884539,0.851052,0.740723,13.601471,15230,209839,1988,3343,0.905311,6.610 ,91.076 ,0.863 ,1.451 
17926,0.978437,0.741562,0.726281,0.570205,12,6591,218841,2297,2671,0.850615,2.861 ,94.983 ,0.997 ,1.159 
17927,0.974123,0.905078,0.817453,0.691264,11.661904,13349,211089,1400,4562,0.869354,5.794 ,91.618 ,0.608 ,1.980 
17928,0.973129,0.891443,0.812081,0.683616,12.884099,13377,210832,1629,4562,0.869013,5.806 ,91.507 ,0.707 ,1.980 
17929,0.973333,0.875439,0.817045,0.690681,12.688578,13719,210537,1952,4192,0.878384,5.954 ,91.379 ,0.847 ,1.819 
17930,0.970286,0.857516,0.797288,0.662908,13.892444,13463,210091,2237,4609,0.867214,5.843 ,91.185 ,0.971 ,2.000 
17931,0.95375,0.871878,0.446269,0.287224,17.972201,4294,215450,631,10025,0.648481,1.864 ,93.511 ,0.274 ,4.351 
17932,0.979761,0.870021,0.830775,0.710534,11.313708,11446,214291,1710,2953,0.8935,4.968 ,93.008 ,0.742 ,1.282 
17933,0.959631,0.80301,0.607669,0.43644,16.340135,7203,213896,1767,7534,0.740288,3.126 ,92.837 ,0.767 ,3.270 
17934,0.961202,0.848411,0.670767,0.504627,14.73092,9106,212355,1627,7312,0.773516,3.952 ,92.168 ,0.706 ,3.174 
17935,0.980356,0.869485,0.768869,0.624523,12.328828,7528,218346,1130,3396,0.841988,3.267 ,94.768 ,0.490 ,1.474 
17936,0.982127,0.824158,0.776923,0.63522,7.745967,7171,219111,1530,2588,0.863937,3.112 ,95.100 ,0.664 ,1.123 
17937,0.98434,0.81716,0.805813,0.674779,6.557439,7486,219306,1675,1933,0.893598,3.249 ,95.185 ,0.727 ,0.839 
17938,0.984779,0.839571,0.826755,0.704674,6.324555,8368,218525,1599,1908,0.90353,3.632 ,94.846 ,0.694 ,0.828 
17939,0.987365,0.858076,0.854428,0.745853,6.244998,8543,218946,1413,1498,0.9222,3.708 ,95.029 ,0.613 ,0.650 
17940,0.988194,0.875996,0.86755,0.766082,5.91608,8908,218772,1261,1459,0.926767,3.866 ,94.953 ,0.547 ,0.633 
17941,0.987756,0.849289,0.842111,0.727282,6.164414,7523,220056,1335,1486,0.914512,3.265 ,95.510 ,0.579 ,0.645 
17942,0.985052,0.840898,0.833414,0.714404,6.164414,8615,218341,1630,1814,0.909326,3.739 ,94.766 ,0.707 ,0.787 
17943,0.984957,0.853154,0.839656,0.723627,6,9075,217859,1562,1904,0.90973,3.939 ,94.557 ,0.678 ,0.826 
17944,0.984644,0.835466,0.821835,0.697555,6.324555,8160,218702,1607,1931,0.900674,3.542 ,94.923 ,0.697 ,0.838 
17945,0.984978,0.850815,0.837687,0.720707,6.082763,8931,218008,1566,1895,0.908913,3.876 ,94.622 ,0.680 ,0.822 
17946,0.987179,0.845841,0.839019,0.722681,5.656854,7698,219748,1403,1551,0.912981,3.341 ,95.377 ,0.609 ,0.673 
17947,0.980816,0.658214,0.733221,0.578807,7.141428,6074,219906,3154,1266,0.90669,2.636 ,95.445 ,1.369 ,0.549 
17948,0.988806,0.859075,0.856347,0.748782,6.082763,7687,220134,1261,1318,0.923971,3.336 ,95.544 ,0.547 ,0.572 
17949,0.986506,0.829844,0.814333,0.686814,7.211103,6818,220473,1398,1711,0.896545,2.959 ,95.691 ,0.607 ,0.743 
17950,0.981471,0.845814,0.817587,0.691457,8.3666,9567,216564,1744,2525,0.891598,4.152 ,93.995 ,0.757 ,1.096 
17951,0.980946,0.850165,0.840988,0.725608,7.681146,11609,214401,2046,2344,0.911277,5.039 ,93.056 ,0.888 ,1.017 
17952,0.982704,0.851368,0.845321,0.732083,7.28011,10889,215526,1901,2084,0.915308,4.726 ,93.544 ,0.825 ,0.905 
17953,0.976163,0.815714,0.824076,0.70079,9.380832,12863,212045,2906,2586,0.909546,5.583 ,92.033 ,1.261 ,1.122 
17954,0.981888,0.873351,0.851722,0.741738,8.306624,11985,214242,1738,2435,0.911545,5.202 ,92.987 ,0.754 ,1.057 
17955,0.980087,0.864838,0.841749,0.726742,8.306624,12202,213610,1907,2681,0.905507,5.296 ,92.713 ,0.828 ,1.164 
17956,0.984813,0.844057,0.828,0.706484,7.681146,8422,218479,1556,1943,0.902735,3.655 ,94.826 ,0.675 ,0.843 
17957,0.984128,0.868204,0.836778,0.719362,8.602325,9374,217369,1423,2234,0.900521,4.069 ,94.344 ,0.618 ,0.970 
17958,0.975681,0.861656,0.800427,0.667261,10.677078,11236,213561,1804,3799,0.869473,4.877 ,92.691 ,0.783 ,1.649 
17959,0.98053,0.862257,0.831645,0.711808,8.306624,11080,214834,1770,2716,0.89748,4.809 ,93.244 ,0.768 ,1.179 
17960,0.973967,0.646725,0.726518,0.570498,10.099505,7967,216435,4352,1646,0.904531,3.458 ,93.939 ,1.889 ,0.714 
17961,0.973607,0.6642,0.735067,0.581112,10,8436,215883,4265,1816,0.901745,3.661 ,93.699 ,1.851 ,0.788 
17962,0.969041,0.699431,0.752025,0.602596,10.77033,10816,212451,4648,2485,0.895881,4.694 ,92.210 ,2.017 ,1.079 
17963,0.972821,0.730621,0.780758,0.640363,10.488088,11150,212988,4111,2151,0.909673,4.839 ,92.443 ,1.784 ,0.934 
17964,0.986233,0.86002,0.853838,0.744955,7.348469,9265,217963,1508,1664,0.920437,4.021 ,94.602 ,0.655 ,0.722 
17965,0.981319,0.856877,0.836797,0.71939,7.874008,11034,215062,1843,2461,0.90457,4.789 ,93.343 ,0.800 ,1.068 
17966,0.977313,0.865463,0.780664,0.640237,10.099505,9302,215871,1446,3781,0.852173,4.037 ,93.694 ,0.628 ,1.641 
17967,0.975655,0.850612,0.752809,0.603604,10.954451,8541,216250,1500,4109,0.834145,3.707 ,93.859 ,0.651 ,1.783 
17968,0.978451,0.859542,0.778041,0.636716,10.86278,8702,216733,1422,3543,0.85207,3.777 ,94.068 ,0.617 ,1.538 
17969,0.981836,0.865221,0.827714,0.706068,8.544004,10053,216162,1566,2619,0.893066,4.363 ,93.820 ,0.680 ,1.137 
17970,0.979275,0.854384,0.848389,0.736697,7.615773,13360,212265,2277,2498,0.915932,5.799 ,92.129 ,0.988 ,1.084 
17971,0.97339,0.875044,0.801631,0.668935,9.539392,12388,211881,1769,4362,0.865651,5.377 ,91.962 ,0.768 ,1.893 
17972,0.975998,0.867676,0.851192,0.740935,8.306624,15816,209054,2412,3118,0.911958,6.865 ,90.735 ,1.047 ,1.353 
17973,0.97349,0.837305,0.839026,0.722691,9.055385,15918,208374,3093,3015,0.913064,6.909 ,90.440 ,1.342 ,1.309 
